employee_id,department,salary,performance_score,attrition_flag,joining_date,location,manager_id
EMP-SM0DL4YC,compliance,,,0,2023-03-09,San Francisco,MGR-81RXLJLL
EMP-9BJMTY0S,technology,184111.81,3.38,0,2018-10-04,Seattle,MGR-0I9V94WU
EMP-QNTJVU2C,Mktg,66060.47,3.69,0,2018-06-11,New York,MGR-G46XNRFO
EMP-0FJA21IE,PRODUCT,103416.8,3.19,0,2018-08-31,Remote,MGR-0E4X9JAC
EMP-ABCBABTF,human resources,56169.82,4.13,0,2018-10-01,remote,MGR-8GO1HG32
EMP-9C0XFEVM,Sales Team,183066.6726356111,3.95,0,2018-02-06,San Francisco,
EMP-K99BV2J3,ops,63337.86,4.55,0,2021-04-21,Seattle,MGR-PG7ZIIC3
EMP-JUKQ22TS,ENGINEERING,102655.03,1.83,0,2018-09-03,Chicago,MGR-1NW5ILWH
EMP-KHLUEFCJ,Engg,143156.69,4.44,0,2019-04-21,New York,MGR-R8LMFD9X
EMP-P33GIUNW,marketing,73858.79,4.56,0,2018-07-01,New York,MGR-M5JB7B6K
EMP-NPWCSQ6D,Accounts,89070.68,3.0,0,2019-04-02,New York,MGR-8ADSDQXM
EMP-G0Z8EY95,sales,43052.66,4.0,0,2018-09-06,SEATtLe,MGR-HIPLN20G
EMP-6O4RSLNM,Tech,601186.1415801478,2.97,0,2019-02-20,Chicago,MGR-H4OD2ND6
EMP-BM6OP8UW,Mktg,58227.22,1.76,0,2020-06-23,Seattle,MGR-YCXPTC37
EMP-RAD8EJPM,Mktg,91305.12,2.65,0,2021-11-09,Chicago,MGR-KQQLQ5MP
EMP-V9AD8VWG,Marketing,83529.76,4.5,0,2019-07-17,San Francisco,MGR-51MZJ9ZM
EMP-B74WO7V1,SALES,91496.13,2.65,0,2023-11-11,New York,MGR-OQRNQYKA
EMP-XCPXCX1W,Compliance,,4.61,0,2020-03-18,Seattle,MGR-SPJP8WZ1
EMP-9GI67FLU,engineering,112303.87,3.87,0,2021-03-08,New York,MGR-B3BA6HVE
EMP-BC5ADVG8,LEGAL,87325.71,4.32,0,2021-05-04,Chicago,MGR-96K9CQL2
EMP-BCP6OQNF,Product Management,49917.41,3.78,0,2019-06-22,Chicago,MGR-LS8FPHWN
EMP-44JSMS4N,hr,64723.23,4.59,0,2019-03-14,New York,MGR-69HOSX8Z
EMP-6VWEUUPK,mktg,62287.13,4.91,0,2020-05-23,San Francisco,MGR-6QY7ZA2J
EMP-2YMBWKZM,human resources,49802.13,2.56,1,2023-06-03,Denver,MGR-ERJCTOSH
EMP-B3U5L1GS,sales,95023.6,4.54,0,2018-08-29,DeNvEr,MGR-7WLKMMOC
EMP-4P0E4Y5X,Tech,115138.13,4.22,1,2019-08-09,New York,MGR-P7Q4B5EN
EMP-8AAV0M6J,SALES,68191.08,3.07,0,2019-11-05,Remote,MGR-9YKNXH6D
EMP-87LGUUW0,Tech,167859.87,4.55,0,2018-12-01,new york,MGR-SEHLZ6QW
EMP-NOBK8HUP,Human Resources,94953.48,4.14,0,2019-12-01,San Francisco,MGR-YSO0WP8X
EMP-F2Q99427,SALES,51680.77,4.14,0,2020-11-13,Chicago,MGR-DGHNDP6Z
EMP-A3S9UCKU,sales,81727.25,2.65,0,2021-08-07,REMOTE,MGR-5IR2T3L7
EMP-FLHW3CHN,Accounts,38702.91,2.7,1,2018-09-25,Austin,
EMP-M0TU2AQH,H.R.,60675.68,,1,2019-01-30,Chicago,MGR-S60QEYAS
EMP-8MGLJ9E6,MARKETING,89855.36,4.53,0,2019-09-12,Denver,MGR-XOSROZ6R
EMP-JLEI6WGL,H R,42322.2,4.24,0,2019-07-20,Austin,MGR-PGWXB0D4
EMP-Q975UQQI,MARKETING,56732.31,3.44,0,2020-12-27,San Francisco,MGR-V3L7ADCX
EMP-X4TC4BIB,PRODUCT,140974.09,3.27,1,2018-05-23,New York,MGR-HPXVE6MY
EMP-3SZJOBJE,Finance,256361.9009107199,4.07,0,2019-12-29,Denver,MGR-8HRLFGV5
EMP-GUB5KB3P,ENGINEERING,94545.25,2.42,1,2022-08-18,Remote,MGR-WGIOCQWX
EMP-TVRFV4VA,Legal,82456.98,3.52,0,2020-03-14,Denver,MGR-D3YNLTED
EMP-LQ3JVZ0G,H.R.,47798.81,3.94,0,2019-04-01,New York,MGR-X8X3BIET
EMP-80QAFKFM,ops,74072.57,4.01,0,2018-03-07,San Francisco,MGR-NN48CK0P
EMP-PTMQK0YM,engineering,388219.0352168837,3.56,0,2020-02-01,REmote,MGR-KAL90KTG
EMP-3BQ85UVL,sales team,,3.61,1,2022-05-10,San Francisco,MGR-E19494DW
EMP-9E93N27F,OPERATIONS,78835.11,2.8,0,2018-06-23,Seattle,MGR-QBULBRQY
EMP-H6VRTH0V,Ops,42244.32,3.73,0,2019-10-30,Remote,MGR-70P5Q9EI
EMP-W26RQH7O,product,142173.52,3.17,1,2018-06-10,Remote,MGR-RIYOLX2D
EMP-ONEW4MWO,engineering,166533.07,4.36,0,2020-01-30,Austin,MGR-OH9MOVT6
EMP-5URN9H5A,Engineering,132053.43,2.84,0,2018-06-26,austin,MGR-ZI6T5RNO
EMP-K4EPBO01,sales team,86886.02,2.37,1,2020-08-11,New York,MGR-CC771TL4
EMP-BJRDHQXA,Product,121816.65,2.9,0,2020-05-03,Seattle,MGR-WPTIY10Q
EMP-LUYG3HD6,Mktg,60531.41,3.11,0,2019-09-11,Boston,MGR-V1N25MET
EMP-745IP65P,human resources,43066.83,3.99,0,2023-01-13,Denver,MGR-LLGCZ4KS
EMP-SH2UX6JK,Mktg,56013.18,2.52,0,2023-03-30,NEw yorK,MGR-09C11KX2
EMP-YH3Y8A6M,PRODUCT,115712.93,4.33,0,2021-09-17,Austin,MGR-I7AV4OYL
EMP-6SO2D0CF,ENGINEERING,179077.9,3.69,1,2021-11-11,San Francisco,MGR-UMW8VT9A
EMP-64623AHW,Operations,46762.4,,1,2020-03-13,Remote,MGR-P32HGQ7I
EMP-ZXYVGSVH,PRODUCT,73202.22,3.28,0,2020-01-15,Austin,MGR-1H9TVYFE
EMP-7WSGABFD,Sales,74464.63,3.77,0,2018-01-01,Chicago,MGR-IEASNLL3
EMP-63LXSY4V,technology,175122.73,2.96,0,2020-10-06,Chicago,
EMP-7803G5DF,Sales Team,75004.2,4.02,0,2019-07-15,San Francisco,MGR-P7Q4B5EN
EMP-EZH36XLB,Ops,55311.96,3.07,0,2021-04-22,Austin,MGR-8JB2MGMC
EMP-GBHDCGZF,sales team,87929.31,3.18,0,2021-01-12,ReMoTe,MGR-O2HK3D6O
EMP-FW3BWEEE,Mktg,76001.58,3.73,0,2018-04-06,Chicago,MGR-GYINB4BB
EMP-H1G9YSAU,MARKETING,96892.17,2.08,1,2018-03-30,San francisco,MGR-7686M4R7
EMP-Y32I3PJ7,LEGAL,172861.6,2.68,0,2019-05-11,Chicago,MGR-20MQADS8
EMP-AUC4A7GS,marketing,61977.55,2.11,0,2021-12-15,Boston,MGR-V1N25MET
EMP-2GFWVWOR,engineering,154413.46,3.57,1,2023-02-05,New York,MGR-PDD8MGHV
EMP-AG4FYX28,SALES,66519.75,4.7,0,2019-04-04,Remote,MGR-N6RY37I9
EMP-I8WR7YJZ,Mktg,73829.54,4.1,0,2020-03-16,San Francisco,MGR-50BHO3XZ
EMP-24WJVJP7,Tech,97265.52,3.52,0,2019-05-25,Remote,MGR-LRHO0F9Z
EMP-GDLTGGD0,Product Management,112776.35,3.56,0,2020-06-06,Chicago,MGR-LCXN5PHO
EMP-N053K543,ENGINEERING,177232.64,2.05,1,2019-08-12,Austin,MGR-0DNB91RO
EMP-JLHYA3JI,Accounts,73450.16,3.25,0,2018-10-09,New York,MGR-RRE3HF95
EMP-L1GPYR93,product,135783.58,3.59,0,2021-11-15,New York,MGR-8QGB86AI
EMP-B4BQKA4U,Engg,77536.61,4.11,0,2018-12-14,New York,MGR-M699U801
EMP-0AQK711U,product,109683.75,2.92,0,2018-04-01,Austin,MGR-YVMTT71E
EMP-WRMUSVNC,Engineering,82500.71,4.35,0,2021-05-13,Seattle,MGR-6EPODKSV
EMP-UEY6EMDF,Human Resources,46735.27,3.28,0,2020-10-21,San Francisco,MGR-CBAQXMOS
EMP-W5K0JJSP,operations,42346.69,2.82,0,2021-02-24,San Francisco,MGR-6XYEO21P
EMP-UXUKNAAR,HR,50792.89,3.26,0,2020-04-12,Seattle,MGR-W89WWD09
EMP-VNIJWAQL,Finance,82933.69,2.93,0,2019-09-22,Remote,MGR-WFGCMRT9
EMP-V2IYQ9GN,MARKETING,89769.33,2.07,0,2020-07-13,AuStIn,MGR-4RTFWDCX
EMP-8BTTCNO3,Ops,84837.56,4.45,0,2021-01-04,Austin,MGR-VKMUU6YG
EMP-GDP9II37,Tech,105478.62,4.23,1,2019-03-26,New York,MGR-CVD326EE
EMP-V5M46RU4,Engg,86278.93,3.49,1,2018-10-23,New York,MGR-NZTGVS9C
EMP-292HKQI5,technology,147295.42,,0,2020-02-29,New york,MGR-01O1VYOH
EMP-D71PUKCT,sales,59234.43,2.61,0,2019-11-22,Austin,MGR-6IK9P4M3
EMP-5SQN1XA9,SALES,106557.61,3.34,0,2019-12-15,DeNvEr,MGR-Q31M56KU
EMP-AWS9JJ21,HR,72061.08,3.7,0,2018-02-11,Boston,MGR-SV037NKG
EMP-O357BD0E,Ops,64129.11,3.75,0,2019-09-18,San Francisco,MGR-3PEBR9FT
EMP-36Z4DSXL,Engineering,95216.67,3.88,0,2018-08-13,Chicago,MGR-S9OCXJ6A
EMP-QED87A40,technology,126768.14,,0,2022-11-22,New York,MGR-I44JDH69
EMP-FBFFHEYZ,Sales Team,94906.56,3.66,0,2018-10-25,Denver,MGR-WG9S6RJT
EMP-NG13WY61,Ops,58949.79,3.87,0,2021-03-19,Seattle,MGR-YNGNL0F4
EMP-RD44NDVD,Engg,108346.19,,0,2018-09-18,New York,MGR-6VEJGVYJ
EMP-4AF3QHYH,engineering,134961.29,4.28,0,2021-11-25,Seattle,MGR-8WPCGMFK
EMP-SUGKPI7G,HR,57770.56,3.51,0,2018-10-16,Austin,MGR-9PF3NRNL
EMP-AG4YGQX4,ENGINEERING,142273.77,4.41,0,2018-05-19,San Francisco,
EMP-W12WBX75,mktg,49101.81,3.52,0,2023-04-10,New York,MGR-6EPODKSV
EMP-Z6CPC6EG,sales team,63641.76,3.35,0,2019-09-26,Denver,MGR-OJ64BNV3
EMP-IUD1AU0I,Sales,82776.91,4.85,0,2019-05-03,Boston,MGR-8NSDUATL
EMP-G5GVJPKK,mktg,134614.48,2.86,0,2022-08-10,Chicago,MGR-BJV9NFX9
EMP-KLNMFPCI,Operations,48679.59,3.86,0,2022-08-11,SeAtTlE,MGR-4UEPSS1K
EMP-CSG0V5IF,Engineering,157391.54,4.03,0,2021-12-18,Chicago,MGR-IO4OQD4R
EMP-QL0KSJ7I,Tech,152737.94,4.17,0,2022-02-08,AuStIn,MGR-MDZB58X2
EMP-6675TG94,MARKETING,74135.44,3.07,0,2022-05-07,Seattle,MGR-JC806SBO
EMP-DPVPHHO6,Engg,78979.75,3.98,0,2018-02-17,San Francisco,MGR-998SRZ3D
EMP-LMR19IK8,finance,73523.95,2.08,1,2018-09-03,New York,MGR-HDBKTVP3
EMP-I47JWU7S,ops,88133.14,3.58,0,2020-10-04,San Francisco,MGR-4RTFWDCX
EMP-WGR8CUZV,sales team,79466.83,2.76,1,2018-03-19,San Francisco,MGR-SIX0TYRM
EMP-PZEXBS91,Engineering,110436.73,4.03,0,2023-10-30,New York,MGR-FX4E5B0N
EMP-RKI72OAL,technology,114159.87,3.09,0,2018-06-12,New York,MGR-PZSWONN7
EMP-8P4H1V7M,Engg,103890.02,4.06,0,2019-09-26,San Francisco,MGR-09RZQKVM
EMP-TK9VJ0VA,Accounts,93935.32,3.69,0,2020-09-12,chicago,
EMP-ZR64L4YW,product,112515.17,3.17,1,2018-10-18,San Francisco,MGR-7TUTXGHA
EMP-IATMYSJJ,ENGINEERING,157277.99,4.08,0,2018-05-01,Denver,MGR-224HNETH
EMP-FPPWC1QY,technology,102478.08,2.23,1,2019-07-25,Austin,MGR-MHJ7UTNI
EMP-ARDQV9K6,Marketing,94454.72,4.47,0,2022-09-21,Austin,MGR-4QXMUCZZ
EMP-GBL0M3I1,engineering,166148.85,2.32,0,2020-03-31,New York,MGR-MIO77ACR
EMP-6KOLFPBM,technology,156044.46,2.87,1,2018-08-01,Boston,MGR-MS2VLAT4
EMP-6YVPDKFE,SALES,89669.04,3.73,0,2022-05-07,San Francisco,MGR-UMW8VT9A
EMP-XYOD0R45,Tech,123547.58,4.4,0,2021-05-06,Remote,MGR-LA0V2C4H
EMP-R5SSXRJ9,Sales Team,57797.44,3.86,0,2019-08-02,Remote,MGR-G8MAX1YF
EMP-UAB60J5E,FINANCE,120643.66,3.52,0,2021-01-12,Austin,MGR-KQZV5AOS
EMP-FIPPR46Q,technology,,4.31,0,2022-03-28,Seattle,MGR-X4XHSI49
EMP-MKRQ2YVM,Mktg,42236.98,4.67,0,2018-01-12,New York,MGR-5HC2SRB2
EMP-MNAWY0PE,product,65010.01,2.47,1,2022-01-27,Chicago,MGR-JCEF82DL
EMP-FGZV6SU1,technology,208933.54,4.5,0,2018-03-11,San Francisco,MGR-V6SS0FEN
EMP-LEWUHDR9,human resources,46076.1,4.01,1,2018-07-19,CHICAGO,MGR-HI6PBDQE
EMP-WQZZGUS8,marketing,60858.84,2.06,0,2020-01-20,Austin,MGR-W2C4BQBJ
EMP-SJRO4OM9,Engg,133212.73,3.13,0,2022-12-20,Boston,MGR-QL2UNOLC
EMP-49Q6QF1P,SALES,71196.01,4.51,0,2019-08-30,San Francisco,MGR-0I9V94WU
EMP-I06B8MSG,Engg,120203.7,3.09,0,2019-04-16,Boston,MGR-49O8VSWS
EMP-4L3VV7RM,Sales Team,114747.15,2.7,0,2022-04-11,New York,MGR-61IBLFA5
EMP-93H37K5I,technology,158741.79,4.03,1,2018-07-18,Boston,
EMP-RDGOQXNQ,legal,130231.67,,0,2021-08-23,Remote,MGR-XDHDGBC4
EMP-5SFLYG6D,marketing,75375.44,3.87,0,2021-11-06,New York,MGR-FKNLJXTT
EMP-XS2PJI01,Product Management,102847.43,4.7,0,2020-03-29,New York,MGR-WRD7LJC7
EMP-8Z6QL7GD,Sales,67065.98,2.06,1,2019-02-03,New York,MGR-9UDE2L6J
EMP-A7UY4SAE,Operations,61427.77,2.87,0,2021-10-28,Seattle,MGR-XV5CITVB
EMP-6K3L689L,FINANCE,98378.06,4.13,0,2018-09-07,San Francisco,MGR-4CDVPPDU
EMP-MMJPLMZ0,finance,122340.31,2.86,0,2022-05-30,San Francisco,MGR-WLJ8VE8P
EMP-4M9RABPK,Accounts,135826.8,2.43,0,2021-01-14,Seattle,MGR-BZESMUGQ
EMP-46Q16NZ7,accounts,136882.04,3.56,0,2019-04-28,Remote,MGR-85YRSLR9
EMP-UAKTBW6P,FINANCE,115529.42,2.12,0,2019-11-08,Seattle,MGR-IMHYAF57
EMP-JOCUJVXH,MARKETING,74984.91,3.04,1,2021-10-04,Denver,MGR-HHMV6YVO
EMP-JZ2HO7DU,Sales,139604.94,4.34,0,2021-10-04,New York,MGR-A3SNDRWE
EMP-L4WFXFMD,Operations,63863.16,3.36,1,2019-06-22,Chicago,MGR-0E4X9JAC
EMP-GYIHUIVG,OPERATIONS,59428.82,4.05,1,2018-04-27,San Francisco,MGR-4CG2R0NI
EMP-IYYVIWST,compliance,80731.59,4.66,0,2022-12-08,Boston,MGR-HV7PROT9
EMP-W7TUA9GY,marketing,,2.79,1,2021-03-22,Chicago,MGR-QVGV3G7V
EMP-PIRZXGUY,operations,64107.0,4.3,0,2022-07-15,Chicago,MGR-J75PBUSG
EMP-1SBHFW7Y,Tech,110661.81,4.57,0,2018-02-25,Chicago,MGR-URJ6SEAC
EMP-VO4C23X5,ENGINEERING,91580.93,4.38,0,2018-10-08,Chicago,MGR-PWF1WNMQ
EMP-OXJ93DRI,sales,70794.11,4.2,0,2019-11-20,Boston,MGR-A9M84YO0
EMP-7SNYOENI,technology,135904.6,4.28,0,2023-10-18,Boston,MGR-ST218AZ9
EMP-NP6I5GSE,Mktg,78706.63,2.8,0,2022-10-25,Chicago,MGR-KGB8PWRE
EMP-UDV35GSG,engineering,130737.9,3.77,1,2018-08-16,san francisco,MGR-RI0A9XTZ
EMP-H1XMPKCD,operations,56674.16,2.76,0,2021-11-15,Remote,MGR-FT7RUZHE
EMP-933E2QT5,sales team,69875.73,4.62,0,2018-12-30,New York,MGR-3V2W7DI6
EMP-WD6AOQEA,Legal,62429.39,3.37,0,2020-07-10,Chicago,MGR-45FDMLRS
EMP-QQ2G1KVR,technology,142748.6,4.45,0,2019-06-07,Remote,MGR-6V6D1SGU
EMP-W51D3JJH,H R,50895.87,,0,2021-05-14,New York,MGR-SQHGAZQ8
EMP-RCJ16CJ1,sales team,54180.97,3.97,0,2018-10-06,Boston,MGR-JAPW38AU
EMP-JO01F997,Compliance,105506.77,4.11,0,2019-12-06,San Francisco,MGR-JRUBIZIB
EMP-E46VVQHY,engineering,176064.16,3.33,1,2020-12-06,Remote,MGR-ED33DAIA
EMP-8C36300N,finance,74221.26,4.35,0,2018-01-22,Austin,MGR-BO3V3Q37
EMP-EVSEYT5U,Sales Team,98407.87,4.32,0,2019-08-23,Austin,MGR-YRRWQ0GE
EMP-TYLU58FT,FINANCE,124224.78,,0,2019-10-15,Boston,MGR-Z2GD22OC
EMP-IGO3HWPZ,technology,161189.41,3.97,0,2020-12-08,Boston,MGR-9DVOJEQW
EMP-FEGYYJ5N,Tech,138348.56,4.65,0,2018-11-02,Remote,MGR-GFGZCNJ6
EMP-FSPET6H2,Finance,86508.97,,0,2019-01-31,New York,MGR-1UUPWLO1
EMP-YHRIPVTA,sales,70085.13,3.19,0,2021-11-03,San Francisco,MGR-ZK4ITY37
EMP-231KMVOS,Engg,117070.08,3.95,0,2020-06-21,Denver,MGR-FP7XUJ7E
EMP-6WZHCXVD,Engineering,88016.93,2.92,1,2021-09-06,Denver,MGR-DE8XE7LJ
EMP-FCB3D6ID,Sales,82990.28,2.78,0,2018-05-05,Seattle,MGR-3ZR0BMBA
EMP-1B87T939,accounts,83914.94,4.15,0,2022-06-12,New York,MGR-96K9CQL2
EMP-F34XMOKO,Sales Team,101351.04,2.76,0,2018-11-17,Chicago,MGR-9XIBE7FG
EMP-3QDYY9DS,Mktg,69279.77,2.84,0,2021-06-20,New York,MGR-MW9NBM7E
EMP-ZFVCZ72B,MARKETING,89576.19,4.62,0,2021-01-07,Seattle,MGR-BAACOU0O
EMP-PTZRR57X,Accounts,82789.1,2.09,1,2019-09-21,New York,MGR-JGS7FR39
EMP-0DMJPAIF,SALES,57158.55,4.15,0,2022-08-19,San Francisco,MGR-SIX0TYRM
EMP-IBZ3K0C0,Engineering,137866.44,4.6,0,2018-03-06,Seattle,MGR-Q2CNI1RK
EMP-Y22CM5AG,sales,217237.52022166402,3.56,0,2023-04-09,SEATTLE,MGR-UMW8VT9A
EMP-JAM31BXP,Operations,46277.73,4.11,0,2020-06-11,San Francisco,MGR-WO1JJOBB
EMP-G33Y6Y7V,sales team,104400.18,4.02,0,2018-03-09,Denver,MGR-R1EV2KLY
EMP-6ELOUQX0,PM,200311.83,3.99,0,2019-01-22,Chicago,MGR-CDVL9E65
EMP-KVWHP67B,Mktg,,3.08,1,2021-01-15,San Francisco,MGR-J7CPH3SA
EMP-WZ1XFO37,H.R.,,4.5,0,2022-06-24,Seattle,MGR-BZESMUGQ
EMP-X6X6SXUA,Accounts,135117.16,2.74,1,2018-12-08,Seattle,MGR-VNGDR5H5
EMP-CKZ3VWLO,MARKETING,247036.29181945146,4.32,0,2022-06-12,Seattle,MGR-PG7ZIIC3
EMP-6CD640M9,Mktg,,3.4,0,2018-04-17,San Francisco,MGR-2VU4LYY3
EMP-DP4REC8T,sales,58002.7,2.1,1,2019-06-17,Denver,MGR-NQ81UY9K
EMP-9VLMBGCN,Marketing,120630.5,4.83,0,2023-01-22,Remote,MGR-G4EL6D61
EMP-07HZQ8OE,Engineering,145697.82,3.85,0,2019-01-09,San Francisco,MGR-2KTMALNC
EMP-C25XNOFG,Legal,82551.72,3.95,0,2021-10-30,New York,MGR-90UQTA9R
EMP-PS69DLM4,Tech,175738.83,3.97,0,2020-10-28,San Francisco,MGR-SK7D9H92
EMP-WPR1Q9Z3,PM,141733.55,3.23,0,2018-01-28,Austin,MGR-779C85AF
EMP-N424VPF3,technology,111797.91,,0,2020-08-11,New York,MGR-1M3813N8
EMP-T9Z04Q3Q,Sales,64818.95,4.57,0,2022-07-20,san francisco,MGR-6WAKQFJZ
EMP-FHAKROWX,Tech,120851.94,4.19,0,2021-10-23,Remote,
EMP-AFIVAQ9F,product,103349.79,4.34,0,2022-11-01,New York,MGR-MHJ7UTNI
EMP-C0V4LLD2,Finance,59535.69,3.68,0,2020-12-28,saN FRanCISCO,MGR-L7KO6U6Z
EMP-X2I8J4HG,Product,105327.9,4.2,0,2021-05-07,Boston,MGR-50BHO3XZ
EMP-66EBKHAS,sales team,67007.96,4.23,0,2021-04-05,Denver,MGR-7LVA4SGK
EMP-WY0TUZG2,HR,59455.32,2.04,0,2020-08-08,Remote,
EMP-UO9RT4YR,Human Resources,87623.66,3.59,0,2019-06-20,Boston,MGR-TZ8Z2DCL
EMP-B3I6583G,ops,76133.79,3.19,0,2022-02-18,San Francisco,MGR-JCEF82DL
EMP-IYX4PLO8,SALES,58030.73,3.79,0,2018-02-27,Seattle,MGR-XFB15Z00
EMP-8XVU19MK,sales,80433.44,4.91,0,2020-11-24,Boston,MGR-V6SS0FEN
EMP-7SXVI9RG,Finance,72640.75,3.61,0,2019-01-21,New York,MGR-OI6XPWF8
EMP-E0QDNDB9,sales,72135.72,4.2,0,2019-10-04,Remote,MGR-D3YNLTED
EMP-SR6YHTXP,Tech,99304.56,2.93,0,2022-12-02,San Francisco,MGR-AEZ0LBRI
EMP-2NFZKXY2,Engineering,103143.58,2.64,0,2022-01-31,Seattle,MGR-WPTIY10Q
EMP-GEOCMBZJ,FINANCE,90209.27,4.33,0,2020-04-09,Boston,MGR-8NSDUATL
EMP-VIMOFMAQ,Finance,74172.76,1.76,1,2018-09-01,Austin,MGR-BPFIRO1Z
EMP-129KZ24I,Sales,81530.27,4.03,0,2020-07-25,New York,MGR-RYGP8ARC
EMP-7HVX55JM,technology,110855.09,3.27,0,2019-02-05,Austin,MGR-IVI7KX3N
EMP-LQYSPR3T,legal,106286.63,4.07,0,2019-08-14,Boston,MGR-ZUTAVJRU
EMP-BQGLFU4L,mktg,55260.54,4.51,0,2021-05-18,San Francisco,MGR-TFXCKZIS
EMP-UC8MLSSL,Marketing,73295.37,4.27,0,2018-07-12,NEW YORK,MGR-3J9S7DTV
EMP-RTGY7N1E,Engg,141514.94,3.99,0,2019-02-18,CHICAGO,MGR-6VP2WM8C
EMP-2F8QA1RP,Finance,187608.38,2.8,1,2021-03-15,NeW YoRk,MGR-CRX0OWCL
EMP-SRPUC8EY,sales,86086.04,3.76,1,2021-12-14,NeW YoRk,MGR-8J6NG5TD
EMP-DCZT8SI6,hr,50028.92,2.64,0,2019-05-06,Austin,MGR-G8MAX1YF
EMP-ZR8964WP,Engg,128858.08,4.15,1,2020-08-18,SEATTLE,MGR-6KMP78KN
EMP-GYG96WMJ,operations,69957.05,4.63,0,2020-08-29,San Francisco,
EMP-UMVEXG4P,SALES,78703.51,2.89,0,2022-07-07,Seattle,MGR-GC7BFMO1
EMP-NJF4UQM1,Engg,140945.18,4.16,0,2019-06-01,Austin,MGR-EXCOD42C
EMP-YXBXAGRX,Tech,100915.83,2.69,0,2019-10-18,Remote,MGR-OAJSTUTN
EMP-EUJ8YHJG,human resources,50540.67,2.76,1,2020-01-01,San Francisco,MGR-HIPLN20G
EMP-1D2QIBKI,sales team,,4.18,0,2021-06-29,AUSTIN,MGR-QCLDAFYM
EMP-A4AYMRCL,engineering,98735.67,1.58,1,2019-09-02,Remote,MGR-5IS1DIRS
EMP-FY3FMD6X,finance,109565.73,4.16,0,2018-06-07,Remote,MGR-TXHJFRP0
EMP-RA65EC0T,Accounts,,,0,2019-12-31,SaN FrAnCiScO,MGR-4HQBMW7R
EMP-VFUBO3V1,Marketing,61106.7,4.36,0,2020-03-19,Seattle,MGR-1H9TVYFE
EMP-BTL1I2X3,Operations,60572.17,4.75,0,2018-11-12,San Francisco,MGR-X1G12IDB
EMP-56RD3U8Q,H.R.,43842.13,3.35,0,2018-10-11,San Francisco,MGR-5VC9QV0Y
EMP-ZNLAG991,SALES,72446.34,3.52,1,2020-01-06,Chicago,MGR-X8X3BIET
EMP-AAGTIFO4,sales,90380.78,3.82,0,2018-03-27,San Francisco,
EMP-93K8EKT2,Tech,109132.01,,1,2023-03-23,Austin,MGR-40M8TI2R
EMP-NHRC4HM0,MARKETING,84780.84,4.03,0,2020-09-01,San FRanCISCO,MGR-23EGA0UX
EMP-GQ32MUZ2,SALES,121733.49,3.85,0,2019-03-24,Austin,MGR-TULQZB0P
EMP-PA50BG5M,Sales Team,101157.52,3.94,1,2019-08-08,Remote,MGR-NI92SBHJ
EMP-I976F7P9,sales team,93114.3,2.82,0,2021-01-10,Remote,MGR-4RTFWDCX
EMP-J5YE8WH7,Product Management,142997.94,4.59,0,2018-01-07,Austin,MGR-QHKU5TPT
EMP-6QE0MCWW,SALES,69914.34,2.72,1,2019-10-21,San Francisco,MGR-4HQBMW7R
EMP-PQRMOU80,technology,154829.69,2.1,0,2018-05-17,New York,MGR-3R1D22SC
EMP-XJN82IJW,finance,54870.71,3.15,0,2018-06-15,Chicago,MGR-UDUY5I0D
EMP-XUBC6A41,Tech,217760.14,4.2,0,2022-07-04,Austin,MGR-X1G12IDB
EMP-3P483CHE,SALES,65972.93,2.66,0,2021-10-27,San Francisco,MGR-5H4REAQE
EMP-6RGL7JY7,mktg,89337.37,3.2,1,2019-02-23,Boston,MGR-QKIXQ0Y9
EMP-E0Y60KB3,Mktg,61295.85,2.78,1,2021-11-14,New York,MGR-LTCM77X9
EMP-CNFQ7N6W,ops,50718.45,3.62,0,2018-10-12,new york,MGR-VNGDR5H5
EMP-YGF76STP,Tech,134442.24,,0,2023-06-18,Denver,MGR-EO4SNSI8
EMP-VAJF74PY,legal,130503.61,3.66,0,2018-07-07,Remote,MGR-723MHR9Q
EMP-DQG6X4Z5,operations,67773.61,4.15,0,2019-03-06,Austin,MGR-IFJWCK4J
EMP-VVKUPJ8F,OPERATIONS,193381.65668329867,3.05,0,2022-04-01,Boston,MGR-PDD8MGHV
EMP-NYD5WF9B,operations,59916.25,4.13,0,2018-10-28,Austin,MGR-V9N884PK
EMP-YU96AG0S,mktg,112664.15,,0,2019-03-26,San Francisco,MGR-ZW7ZQ2YU
EMP-T2A1Q4P2,Engineering,683321.2299090901,2.53,0,2021-10-27,Remote,MGR-KJZHDNW4
EMP-QWHR1E0E,Accounts,98652.25,3.61,1,2019-12-05,Remote,MGR-0WLX8DBT
EMP-KFIAD70C,Human Resources,52381.07,3.14,0,2019-09-19,Austin,MGR-JFT7NU4R
EMP-VIPV8MSW,marketing,88682.36,4.34,0,2021-03-05,Remote,MGR-SEZCJAAC
EMP-BEOQ2XM6,sales,124988.82,3.5,0,2020-05-05,San Francisco,MGR-Y4CKQJC1
EMP-1K8URMDH,Engineering,145812.3,4.34,0,2018-03-01,New York,MGR-NZTGVS9C
EMP-T9B0LQCJ,ops,,3.35,0,2018-10-22,Austin,MGR-LYQ42Y2P
EMP-BUL1OT96,accounts,132833.96,4.31,0,2021-04-10,Austin,MGR-877HQKL7
EMP-SWETYX2C,SALES,82115.26,3.88,0,2020-09-07,San Francisco,MGR-M20J000M
